em_no,fl_no,date,cls
B0069,FB1203,20,F
B0041,FB764,20,C
B0069,FB764,20,F
B0041,FB731,21,C
B0069,FB731,21,F
B0041,FB734,21,C
B0069,FB734,21,F
B0042,FB1169,1,C
B0070,FB1169,1,F
B0042,FB1170,1,C
B0070,FB1170,1,F
B0042,FB421,2,C
B0070,FB421,2,F
B0042,FB248,2,C
B0070,FB248,2,F
B0042,FB637,2,C
B0070,FB637,2,F
B0042,FB632,3,C
B0070,FB632,3,F
B0042,FB557,3,C
B0070,FB557,3,F
B0042,FB558,4,C
B0070,FB558,4,F
B0042,FB595,5,C
B0070,FB595,5,F
B0042,FB598,5,C
B0070,FB598,5,F
B0042,FB1097,6,C
B0070,FB1097,6,F
B0042,FB478,6,C
B0070,FB478,6,F
B0042,FB557,7,C
B0070,FB557,7,F
B0042,FB558,7,C
B0070,FB558,7,F
B0042,FB647,8,C
B0070,FB647,8,F
B0042,FB650,8,C
B0070,FB650,8,F
B0042,FB595,9,C
B0070,FB595,9,F
B0042,FB1644,10,C
B0070,FB1644,10,F
B0042,FB427,10,C
B0070,FB427,10,F
B0042,FB430,10,C
B0070,FB430,10,F
B0042,FB2176,11,C
B0070,FB2176,11,F
B0042,FB455,11,C
B0070,FB455,11,F
B0042,FB982,12,C
B0070,FB982,12,F
B0042,FB33,12,C
B0070,FB33,12,F
B0042,FB14,13,C
B0070,FB14,13,F
B0042,FB67,13,C
B0070,FB67,13,F
B0042,FB70,13,C
B0070,FB70,13,F
B0042,FB593,14,C
B0070,FB593,14,F
B0042,FB596,14,C
B0070,FB596,14,F
B0042,FB271,14,C
B0070,FB271,14,F
B0042,FB1203,15,C
B0070,FB1203,15,F
B0042,FB1206,15,C
B0070,FB1206,15,F
B0042,FB264,15,C
B0070,FB264,15,F
B0042,FB385,16,C
B0070,FB385,16,F
B0042,FB388,16,C
B0070,FB388,16,F
B0042,FB699,16,C
B0070,FB699,16,F
B0042,FB700,17,C
B0070,FB700,17,F
B0042,FB479,17,C
B0070,FB479,17,F
B0042,FB1872,18,C
B0070,FB1872,18,F
B0042,FB786,18,C
B0070,FB786,18,F
B0042,FB421,19,C
B0070,FB421,19,F
B0042,FB248,19,C
B0070,FB248,19,F
B0042,FB627,19,C
B0070,FB627,19,F
B0042,FB620,20,C
B0070,FB620,20,F
B0042,FB567,20,C
B0070,FB567,20,F
B0042,FB1606,21,C
B0070,FB1606,21,F
B0042,FB1165,21,C
B0070,FB1165,21,F
B0042,FB1166,21,C
B0070,FB1166,21,F
B0043,FB28,1,C
B0071,FB28,1,F
B0043,FB1895,1,C
B0071,FB1895,1,F
B0043,FB1892,3,C
B0071,FB1892,3,F
B0043,FB681,3,C
B0071,FB681,3,F
B0043,FB682,3,C
B0071,FB682,3,F
B0043,FB629,3,C
B0071,FB629,3,F
B0043,FB630,4,C
B0071,FB630,4,F
B0043,FB593,5,C
B0071,FB593,5,F
B0043,FB596,5,C
B0071,FB596,5,F
B0043,FB271,5,C
B0071,FB271,5,F
B0043,FB1203,6,C
B0071,FB1203,6,F
B0043,FB764,6,C
B0071,FB764,6,F
B0043,FB2176,7,C
B0071,FB2176,7,F
B0043,FB475,7,C
B0071,FB475,7,F
B0043,FB8560,8,C
B0071,FB8560,8,F
B0043,FB1795,8,C
B0071,FB1795,8,F
B0043,FB1796,8,C
B0071,FB1796,8,F
B0043,FB421,9,C
B0071,FB421,9,F
B0043,FB248,9,C
B0071,FB248,9,F
B0043,FB25,9,C
B0071,FB25,9,F
B0043,FB16,11,C
B0071,FB16,11,F
B0043,FB683,11,C
B0071,FB683,11,F
B0043,FB672,12,C
B0071,FB672,12,F
B0043,FB683,12,C
B0071,FB683,12,F
B0043,FB672,13,C
B0071,FB672,13,F
B0043,FB637,13,C
B0071,FB637,13,F
B0043,FB632,17,C
B0071,FB632,17,F
B0043,FB627,17,C
B0071,FB627,17,F
B0043,FB620,18,C
B0071,FB620,18,F
B0043,FB595,18,C
B0071,FB595,18,F
B0043,FB582,19,C
B0071,FB582,19,F
B0043,FB493,20,C
B0071,FB493,20,F
B0043,FB717,20,C
B0071,FB717,20,F
B0043,FB988,20,C
B0071,FB988,20,F
B0043,FB265,21,C
B0071,FB265,21,F
B0043,FB270,21,C
B0071,FB270,21,F
B0043,FB627,22,C
B0071,FB627,22,F
B0043,FB630,22,C
B0071,FB630,22,F
B0043,FB999,22,C
B0071,FB999,22,F
B0043,FB8560,24,C
B0071,FB8560,24,F
B0043,FB1795,24,C
B0071,FB1795,24,F
B0043,FB1796,24,C
B0071,FB1796,24,F
B0044,FB2178,1,C
B0072,FB2178,1,F
B0044,FB789,1,C
B0072,FB789,1,F
B0044,FB790,1,C
B0072,FB790,1,F
B0044,FB321,1,C
B0072,FB321,1,F
B0044,FB312,3,C
B0072,FB312,3,F
B0044,FB385,3,C
B0072,FB385,3,F
B0044,FB388,3,C
B0072,FB388,3,F
B0044,FB385,4,C
B0072,FB385,4,F
B0044,FB388,4,C
B0072,FB388,4,F
B0044,FB629,4,C
B0072,FB629,4,F
B0044,FB630,5,C
B0072,FB630,5,F
B0044,FB681,6,C
B0072,FB681,6,F
B0044,FB682,6,C
B0072,FB682,6,F
B0044,FB629,6,C
B0072,FB629,6,F
B0044,FB630,7,C
B0072,FB630,7,F
B0044,FB999,7,C
B0072,FB999,7,F
B0044,FB1200,9,C
B0072,FB1200,9,F
B0044,FB246,9,C
B0072,FB246,9,F
B0044,FB69,9,C
B0072,FB69,9,F
B0044,FB74,9,C
B0072,FB74,9,F
B0044,FB475,10,C
B0072,FB475,10,F
B0044,FB474,10,C
B0072,FB474,10,F
B0044,FB8569,10,C
B0072,FB8569,10,F
B0044,FB765,11,C
B0072,FB765,11,F
B0044,FB1868,11,C
B0072,FB1868,11,F
B0044,FB526,11,C
B0072,FB526,11,F
B0044,FB1731,12,C
B0072,FB1731,12,F
B0044,FB1868,12,C
B0072,FB1868,12,F
B0044,FB526,12,C
B0072,FB526,12,F
B0044,FB2176,13,C
B0072,FB2176,13,F
B0044,FB33,13,C
B0072,FB33,13,F
B0044,FB541,14,C
B0072,FB541,14,F
B0044,FB544,14,C
B0072,FB544,14,F
B0044,FB8559,15,C
B0072,FB8559,15,F
B0044,FB8558,15,C
B0072,FB8558,15,F
B0044,FB789,16,C
B0072,FB789,16,F
B0044,FB790,16,C
B0072,FB790,16,F
B0044,FB321,16,C
B0072,FB321,16,F
B0044,FB322,17,C
B0072,FB322,17,F
B0044,FB8569,17,C
B0072,FB8569,17,F
B0044,FB765,18,C
B0072,FB765,18,F
B0044,FB1868,18,C
B0072,FB1868,18,F
B0044,FB526,18,C
B0072,FB526,18,F
B0044,FB1731,19,C
B0072,FB1731,19,F
B0044,FB764,19,C
B0072,FB764,19,F
B0044,FB2176,20,C
B0072,FB2176,20,F
B0044,FB387,20,C
B0072,FB387,20,F
B0044,FB382,21,C
B0072,FB382,21,F
B0044,FB39,22,C
B0072,FB39,22,F
B0044,FB731,23,C
B0072,FB731,23,F
B0044,FB734,23,C
B0072,FB734,23,F
B0005,FB1141,1,C
B0006,FB1141,1,F
B0005,FB74,1,C
B0006,FB74,1,F
B0005,FB273,1,C
B0006,FB273,1,F
B0005,FB1203,2,C
B0006,FB1203,2,F
B0005,FB1206,2,C
B0006,FB1206,2,F
B0005,FB264,2,C
B0006,FB264,2,F
B0005,FB593,3,C
B0006,FB593,3,F
B0005,FB596,3,C
B0006,FB596,3,F
B0005,FB271,3,C
B0006,FB271,3,F
B0005,FB1203,4,C
B0006,FB1203,4,F
B0005,FB1206,4,C
B0006,FB1206,4,F
B0005,FB266,4,C
B0006,FB266,4,F
B0005,FB1103,5,C
B0006,FB1103,5,F
B0005,FB1104,5,C
B0006,FB1104,5,F
B0005,FB479,5,C
B0006,FB479,5,F
B0005,FB1734,6,C
B0006,FB1734,6,F
B0005,FB28,6,C
B0006,FB28,6,F
B0005,FB397,6,C
B0006,FB397,6,F
B0005,FB400,6,C
B0006,FB400,6,F
B0005,FB687,6,C
B0006,FB687,6,F
B0005,FB1271,7,C
B0006,FB1271,7,F
B0005,FB774,7,C
B0006,FB774,7,F
B0005,FB2176,8,C
B0006,FB2176,8,F
B0005,FB681,8,C
B0006,FB681,8,F
B0005,FB682,8,C
B0006,FB682,8,F
B0005,FB257,9,C
B0006,FB257,9,F
B0005,FB264,9,C
B0006,FB264,9,F
B0005,FB389,9,C
B0006,FB389,9,F
B0005,FB390,10,C
B0006,FB390,10,F
B0005,FB999,10,C
B0006,FB999,10,F
B0005,FB2158,12,C
B0006,FB2158,12,F
B0005,FB697,12,C
B0006,FB697,12,F
B0005,FB692,14,C
B0006,FB692,14,F
B0005,FB257,14,C
B0006,FB257,14,F
B0005,FB262,14,C
B0006,FB262,14,F
B0005,FB67,15,C
B0006,FB67,15,F
B0005,FB70,15,C
B0006,FB70,15,F
B0005,FB617,15,C
B0006,FB617,15,F
B0005,FB508,16,C
B0006,FB508,16,F
B0005,FB1647,16,C
B0006,FB1647,16,F
B0005,FB598,16,C
B0006,FB598,16,F
B0005,FB999,16,C
B0006,FB999,16,F
B0005,FB1206,18,C
B0006,FB1206,18,F
B0005,FB260,18,C
B0006,FB260,18,F
B0005,FB617,18,C
B0006,FB617,18,F
B0005,FB602,19,C
B0006,FB602,19,F
B0005,FB67,19,C
B0006,FB67,19,F
B0005,FB70,19,C
B0006,FB70,19,F
B0005,FB255,20,C
B0006,FB255,20,F
B0005,FB262,20,C
B0006,FB262,20,F
B0005,FB41,20,C
B0006,FB41,20,F
B0007,FB32,1,C
B0008,FB32,1,F
B0007,FB2159,1,C
B0008,FB2159,1,F
B0007,FB460,2,C
B0008,FB460,2,F
B0007,FB1895,2,C
B0008,FB1895,2,F
B0007,FB1892,6,C
B0008,FB1892,6,F
B0007,FB261,6,C
B0008,FB261,6,F
B0007,FB266,6,C
B0008,FB266,6,F
B0007,FB455,7,C
B0008,FB455,7,F
B0007,FB1106,10,C
B0008,FB1106,10,F
B0007,FB71,11,C
B0008,FB71,11,F
B0007,FB578,11,C
B0008,FB578,11,F
B0007,FB36,12,C
B0008,FB36,12,F
B0007,FB415,12,C
B0008,FB415,12,F
B0007,FB40,16,C
B0008,FB40,16,F
B0007,FB81,17,C
B0008,FB81,17,F
B0007,FB78,18,C
B0008,FB78,18,F
B0007,FB99,19,C
B0008,FB99,19,F
B0007,FB34,20,C
B0008,FB34,20,F
B0007,FB689,20,C
B0008,FB689,20,F
B0007,FB1271,23,C
B0008,FB1271,23,F
B0007,FB780,23,C
B0008,FB780,23,F
B0009,FB1717,1,C
B0010,FB1717,1,F
B0009,FB1272,1,C
B0010,FB1272,1,F
B0009,FB690,1,C
B0010,FB690,1,F
B0009,FB455,2,C
B0010,FB455,2,F
B0009,FB982,6,C
B0010,FB982,6,F
B0009,FB71,6,C
B0010,FB71,6,F
B0009,FB578,6,C
B0010,FB578,6,F
B0009,FB1731,7,C
B0010,FB1731,7,F
B0009,FB1734,7,C
B0010,FB1734,7,F
B0009,FB1731,8,C
B0010,FB1731,8,F
B0009,FB1734,8,C
B0010,FB1734,8,F
B0009,FB16,9,C
B0010,FB16,9,F
B0009,FB259,9,C
B0010,FB259,9,F
B0009,FB240,10,C
B0010,FB240,10,F
B0009,FB257,10,C
B0010,FB257,10,F
B0009,FB262,10,C
B0010,FB262,10,F
B0009,FB475,11,C
B0010,FB475,11,F
B0009,FB308,11,C
B0010,FB308,11,F
B0009,FB301,12,C
B0010,FB301,12,F
B0009,FB468,12,C
B0010,FB468,12,F
B0009,FB613,12,C
B0010,FB613,12,F
B0009,FB508,13,C
B0010,FB508,13,F
B0009,FB1647,13,C
B0010,FB1647,13,F
B0009,FB598,13,C
B0010,FB598,13,F
B0009,FB999,13,C
B0010,FB999,13,F
B0009,FB1000,15,C
B0010,FB1000,15,F
B0009,FB257,16,C
B0010,FB257,16,F
B0009,FB262,16,C
B0010,FB262,16,F
B0009,FB299,16,C
B0010,FB299,16,F
B0009,FB1102,17,C
B0010,FB1102,17,F
B0009,FB35,17,C
B0010,FB35,17,F
B0009,FB16,18,C
B0010,FB16,18,F
B0009,FB997,18,C
B0010,FB997,18,F
B0009,FB998,18,C
B0010,FB998,18,F
B0009,FB657,18,C
B0010,FB657,18,F
B0009,FB652,19,C
B0010,FB652,19,F
B0009,FB31,19,C
B0010,FB31,19,F
B0011,FB427,1,C
B0012,FB427,1,F
B0011,FB430,1,C
B0012,FB430,1,F
B0011,FB1731,2,C
B0012,FB1731,2,F
B0011,FB1734,2,C
B0012,FB1734,2,F
B0011,FB2176,3,C
B0012,FB2176,3,F
B0011,FB255,3,C
B0012,FB255,3,F
B0011,FB260,3,C
B0012,FB260,3,F
B0011,FB255,4,C
B0012,FB255,4,F
B0011,FB260,4,C
B0012,FB260,4,F
B0011,FB617,4,C
B0012,FB617,4,F
B0011,FB618,5,C
B0012,FB618,5,F
B0011,FB999,5,C
B0012,FB999,5,F
B0011,FB8560,7,C
B0012,FB8560,7,F
B0011,FB523,7,C
B0012,FB523,7,F
B0011,FB1867,7,C
B0012,FB1867,7,F
B0011,FB1868,7,C
B0012,FB1868,7,F
B0011,FB526,7,C
B0012,FB526,7,F
B0011,FB421,8,C
B0012,FB421,8,F
B0011,FB248,8,C
B0012,FB248,8,F
B0011,FB397,8,C
B0012,FB397,8,F
B0011,FB400,8,C
B0012,FB400,8,F
B0011,FB697,9,C
B0012,FB697,9,F
B0011,FB700,9,C
B0012,FB700,9,F
B0011,FB79,9,C
B0012,FB79,9,F
B0011,FB1693,10,C
B0012,FB1693,10,F
B0011,FB1872,10,C
B0012,FB1872,10,F
B0011,FB786,10,C
B0012,FB786,10,F
B0013,FB731,2,C
B0014,FB731,2,F
B0013,FB738,2,C
B0014,FB738,2,F
B0013,FB421,3,C
B0014,FB421,3,F
B0013,FB248,3,C
B0014,FB248,3,F
B0013,FB39,4,C
B0014,FB39,4,F
B0013,FB1145,5,C
B0014,FB1145,5,F
B0013,FB4876,8,C
B0014,FB4876,8,F
B0013,FB76,8,C
B0014,FB76,8,F
B0013,FB8563,8,C
B0014,FB8563,8,F
B0013,FB8567,10,C
B0014,FB8567,10,F
B0013,FB1200,10,C
B0014,FB1200,10,F
B0013,FB246,10,C
B0014,FB246,10,F
B0013,FB617,11,C
B0014,FB617,11,F
B0013,FB508,14,C
B0014,FB508,14,F
B0013,FB36,14,C
B0014,FB36,14,F
B0013,FB321,14,C
B0014,FB321,14,F
B0013,FB312,16,C
B0014,FB312,16,F
B0013,FB699,17,C
B0014,FB699,17,F
B0013,FB692,22,C
B0014,FB692,22,F
B0013,FB649,23,C
B0014,FB649,23,F
B0013,FB522,25,C
B0014,FB522,25,F
B0013,FB765,25,C
B0014,FB765,25,F
B0013,FB474,26,C
B0014,FB474,26,F
B0013,FB685,27,C
B0014,FB685,27,F
B0013,FB688,27,C
B0014,FB688,27,F
B0013,FB699,28,C
B0014,FB699,28,F
B0013,FB692,30,C
B0014,FB692,30,F
B0013,FB37,30,C
B0014,FB37,30,F
B0015,FB1717,2,C
B0016,FB1717,2,F
B0015,FB1272,2,C
B0016,FB1272,2,F
B0015,FB1271,3,C
B0016,FB1271,3,F
B0015,FB774,3,C
B0016,FB774,3,F
B0015,FB2176,4,C
B0016,FB2176,4,F
B0015,FB669,5,C
B0016,FB669,5,F
B0015,FB662,7,C
B0016,FB662,7,F
B0015,FB669,8,C
B0016,FB669,8,F
B0015,FB786,9,C
B0016,FB786,9,F
B0015,FB416,9,C
B0016,FB416,9,F
B0015,FB629,10,C
B0016,FB629,10,F
B0015,FB630,12,C
B0016,FB630,12,F
B0015,FB287,13,C
B0016,FB287,13,F
B0015,FB284,15,C
B0016,FB284,15,F
B0015,FB269,15,C
B0016,FB269,15,F
B0015,FB242,16,C
B0016,FB242,16,F
B0015,FB39,17,C
B0016,FB39,17,F
B0015,FB731,18,C
B0016,FB731,18,F
B0015,FB734,19,C
B0016,FB734,19,F
B0015,FB24,19,C
B0016,FB24,19,F
B0015,FB39,19,C
B0016,FB39,19,F
B0017,FB737,2,C
B0018,FB737,2,F
B0017,FB740,2,C
B0018,FB740,2,F
B0017,FB577,3,C
B0018,FB577,3,F
B0017,FB64,3,C
B0018,FB64,3,F
B0017,FB77,4,C
B0018,FB77,4,F
B0017,FB1693,5,C
B0018,FB1693,5,F
B0017,FB1868,5,C
B0018,FB1868,5,F
B0017,FB522,7,C
B0018,FB522,7,F
B0017,FB22,7,C
B0018,FB22,7,F
B0017,FB271,8,C
B0018,FB271,8,F
B0017,FB1702,10,C
B0018,FB1702,10,F
B0017,FB22,10,C
B0018,FB22,10,F
B0017,FB699,11,C
B0018,FB699,11,F
B0017,FB692,18,C
B0018,FB692,18,F
B0017,FB699,19,C
B0018,FB699,19,F
B0017,FB692,24,C
B0018,FB692,24,F
B0017,FB569,25,C
B0018,FB569,25,F
B0017,FB562,27,C
B0018,FB562,27,F
B0017,FB269,28,C
B0018,FB269,28,F
B0017,FB430,29,C
B0018,FB430,29,F
B0017,FB16,30,C
B0018,FB16,30,F
B0017,FB2179,30,C
B0018,FB2179,30,F
B0019,FB1747,3,C
B0020,FB1747,3,F
B0019,FB90,3,C
B0020,FB90,3,F
B0019,FB687,4,C
B0020,FB687,4,F
B0019,FB690,5,C
B0020,FB690,5,F
B0019,FB321,6,C
B0020,FB321,6,F
B0019,FB312,8,C
B0020,FB312,8,F
B0019,FB669,9,C
B0020,FB669,9,F
B0019,FB662,14,C
B0020,FB662,14,F
B0019,FB41,15,C
B0020,FB41,15,F
B0019,FB577,16,C
B0020,FB577,16,F
B0019,FB778,16,C
B0020,FB778,16,F
B0045,FB1717,3,C
B0001,FB1717,3,F
B0045,FB1272,3,C
B0001,FB1272,3,F
B0045,FB690,4,C
B0001,FB690,4,F
B0045,FB79,5,C
B0001,FB79,5,F
B0045,FB778,6,C
B0001,FB778,6,F
B0045,FB739,6,C
B0001,FB739,6,F
B0045,FB740,9,C
B0001,FB740,9,F
B0045,FB1145,10,C
B0001,FB1145,10,F
B0045,FB1146,16,C
B0001,FB1146,16,F
B0045,FB777,16,C
B0001,FB777,16,F
B0045,FB380,16,C
B0001,FB380,16,F
B0045,FB652,18,C
B0001,FB652,18,F
B0045,FB687,19,C
B0001,FB687,19,F
B0045,FB1271,20,C
B0001,FB1271,20,F
B0045,FB1693,20,C
B0001,FB1693,20,F
B0045,FB1868,21,C
B0001,FB1868,21,F
B0045,FB642,26,C
B0001,FB642,26,F
B0045,FB39,26,C
B0001,FB39,26,F
B0046,FB18,4,C
B0002,FB18,4,F
B0046,FB321,5,C
B0002,FB321,5,F
B0046,FB312,9,C
B0002,FB312,9,F
B0046,FB79,10,C
B0002,FB79,10,F
B0046,FB380,11,C
B0002,FB380,11,F
B0046,FB652,17,C
B0002,FB652,17,F
B0046,FB273,18,C
B0002,FB273,18,F
B0046,FB430,19,C
B0002,FB430,19,F
B0046,FB577,20,C
B0002,FB577,20,F
B0046,FB774,20,C
B0002,FB774,20,F
B0047,FB986,6,C
B0003,FB986,6,F
B0047,FB399,7,C
B0003,FB399,7,F
B0047,FB394,13,C
B0003,FB394,13,F
B0047,FB539,14,C
B0003,FB539,14,F
B0047,FB532,19,C
B0003,FB532,19,F
B0047,FB271,20,C
B0003,FB271,20,F
B0047,FB266,21,C
B0003,FB266,21,F
B0047,FB99,21,C
B0003,FB99,21,F
B0048,FB1141,7,C
B0004,FB1141,7,F
B0048,FB780,7,C
B0004,FB780,7,F
B0048,FB731,8,C
B0004,FB731,8,F
B0048,FB740,18,C
B0004,FB740,18,F
B0048,FB1795,19,C
B0004,FB1795,19,F
B0048,FB1796,19,C
B0004,FB1796,19,F
B0118,FB89,1,C
B0340,FB89,1,F
B0118,FB1748,1,C
B0340,FB1748,1,F
B0118,FB30,1,C
B0340,FB30,1,F
B0118,FB89,2,C
B0340,FB89,2,F
B0118,FB1748,2,C
B0340,FB1748,2,F
B0118,FB30,2,C
B0340,FB30,2,F
B0118,FB89,3,C
B0340,FB89,3,F
B0118,FB1748,3,C
B0340,FB1748,3,F
B0118,FB30,3,C
B0340,FB30,3,F
B0118,FB239,4,C
B0340,FB239,4,F
B0118,FB244,4,C
B0340,FB244,4,F
B0118,FB89,5,C
B0340,FB89,5,F
B0118,FB1748,5,C
B0340,FB1748,5,F
B0118,FB30,5,C
B0340,FB30,5,F
B0118,FB411,6,C
B0340,FB411,6,F
B0118,FB763,6,C
B0340,FB763,6,F
B0118,FB1206,6,C
B0340,FB1206,6,F
B0118,FB2144,6,C
B0340,FB2144,6,F
B0118,FB89,7,C
B0340,FB89,7,F
B0118,FB1748,7,C
B0340,FB1748,7,F
B0118,FB30,7,C
B0340,FB30,7,F
B0118,FB985,8,C
B0340,FB985,8,F
B0118,FB96,8,C
B0340,FB96,8,F
B0118,FB89,9,C
B0340,FB89,9,F
B0118,FB1748,9,C
B0340,FB1748,9,F
B0118,FB30,9,C
B0340,FB30,9,F
B0118,FB239,10,C
B0340,FB239,10,F
B0118,FB244,10,C
B0340,FB244,10,F
B0118,FB89,11,C
B0340,FB89,11,F
B0118,FB1748,11,C
B0340,FB1748,11,F
B0118,FB30,11,C
B0340,FB30,11,F
B0118,FB239,12,C
B0340,FB239,12,F
B0118,FB244,12,C
B0340,FB244,12,F
B0118,FB89,13,C
B0340,FB89,13,F
B0118,FB1748,13,C
B0340,FB1748,13,F
B0118,FB30,13,C
B0340,FB30,13,F
B0118,FB411,14,C
B0340,FB411,14,F
B0118,FB763,14,C
B0340,FB763,14,F
B0118,FB764,14,C
B0340,FB764,14,F
B0118,FB28,14,C
B0340,FB28,14,F
B0118,FB89,15,C
B0340,FB89,15,F
B0118,FB1748,15,C
B0340,FB1748,15,F
B0118,FB30,15,C
B0340,FB30,15,F
B0118,FB411,16,C
B0340,FB411,16,F
B0118,FB763,16,C
B0340,FB763,16,F
B0118,FB764,16,C
B0340,FB764,16,F
B0118,FB767,16,C
B0340,FB767,16,F
B0118,FB1000,17,C
B0340,FB1000,17,F
B0118,FB293,17,C
B0340,FB293,17,F
B0118,FB294,17,C
B0340,FB294,17,F
B0118,FB411,18,C
B0340,FB411,18,F
B0118,FB763,18,C
B0340,FB763,18,F
B0118,FB764,18,C
B0340,FB764,18,F
B0118,FB767,18,C
B0340,FB767,18,F
B0118,FB1200,19,C
B0340,FB1200,19,F
B0118,FB246,19,C
B0340,FB246,19,F
B0118,FB411,20,C
B0340,FB411,20,F
B0118,FB763,20,C
B0340,FB763,20,F
B0118,FB1206,20,C
B0340,FB1206,20,F
B0118,FB256,20,C
B0340,FB256,20,F
B0118,FB89,21,C
B0340,FB89,21,F
B0118,FB1748,21,C
B0340,FB1748,21,F
B0118,FB30,21,C
B0340,FB30,21,F
B0118,FB239,22,C
B0340,FB239,22,F
B0118,FB244,22,C
B0340,FB244,22,F
B0118,FB89,23,C
B0340,FB89,23,F
B0118,FB1748,23,C
B0340,FB1748,23,F
B0118,FB30,23,C
B0340,FB30,23,F
B0118,FB239,24,C
B0340,FB239,24,F
B0118,FB244,24,C
B0340,FB244,24,F
B0118,FB89,25,C
B0340,FB89,25,F
B0118,FB1748,25,C
B0340,FB1748,25,F
B0118,FB547,25,C
B0340,FB547,25,F
B0118,FB550,25,C
B0340,FB550,25,F
B0118,FB94,26,C
B0340,FB94,26,F
B0118,FB281,26,C
B0340,FB281,26,F
B0118,FB282,26,C
B0340,FB282,26,F
B0118,FB89,27,C
B0340,FB89,27,F
B0118,FB1748,27,C
B0340,FB1748,27,F
B0118,FB30,27,C
B0340,FB30,27,F
B0118,FB411,28,C
B0340,FB411,28,F
B0118,FB763,28,C
B0340,FB763,28,F
B0118,FB1206,28,C
B0340,FB1206,28,F
B0118,FB2144,28,C
B0340,FB2144,28,F
B0118,FB89,29,C
B0340,FB89,29,F
B0118,FB1748,29,C
B0340,FB1748,29,F
B0118,FB30,29,C
B0340,FB30,29,F
B0118,FB239,30,C
B0340,FB239,30,F
B0118,FB244,30,C
B0340,FB244,30,F
B0118,FB89,31,C
B0340,FB89,31,F
B0118,FB1748,31,C
B0340,FB1748,31,F
B0118,FB30,31,C
B0340,FB30,31,F
B0119,FB239,1,C
B0341,FB239,1,F
B0119,FB244,1,C
B0341,FB244,1,F
B0119,FB239,2,C
B0341,FB239,2,F
B0119,FB244,2,C
B0341,FB244,2,F
B0119,FB985,3,C
B0341,FB985,3,F
B0119,FB96,3,C
B0341,FB96,3,F
B0119,FB411,4,C
B0341,FB411,4,F
B0119,FB763,4,C
B0341,FB763,4,F
B0119,FB764,4,C
B0341,FB764,4,F
B0119,FB28,4,C
B0341,FB28,4,F
B0119,FB411,5,C
B0341,FB411,5,F
B0119,FB763,5,C
B0341,FB763,5,F
B0119,FB1206,5,C
B0341,FB1206,5,F
B0119,FB256,5,C
B0341,FB256,5,F
B0119,FB985,6,C
B0341,FB985,6,F
B0119,FB96,6,C
B0341,FB96,6,F
B0119,FB239,7,C
B0341,FB239,7,F
B0119,FB244,7,C
B0341,FB244,7,F
B0119,FB239,8,C
B0341,FB239,8,F
B0119,FB244,8,C
B0341,FB244,8,F
B0119,FB411,9,C
B0341,FB411,9,F
B0119,FB763,9,C
B0341,FB763,9,F
B0119,FB764,9,C
B0341,FB764,9,F
B0119,FB28,9,C
B0341,FB28,9,F
B0119,FB985,10,C
B0341,FB985,10,F
B0119,FB96,10,C
B0341,FB96,10,F
B0119,FB239,11,C
B0341,FB239,11,F
B0119,FB244,11,C
B0341,FB244,11,F
B0119,FB411,12,C
B0341,FB411,12,F
B0119,FB763,12,C
B0341,FB763,12,F
B0119,FB764,12,C
B0341,FB764,12,F
B0119,FB28,12,C
B0341,FB28,12,F
B0119,FB985,13,C
B0341,FB985,13,F
B0119,FB96,13,C
B0341,FB96,13,F
B0119,FB985,14,C
B0341,FB985,14,F
B0119,FB96,14,C
B0341,FB96,14,F
B0119,FB411,15,C
B0341,FB411,15,F
B0119,FB763,15,C
B0341,FB763,15,F
B0119,FB764,15,C
B0341,FB764,15,F
B0119,FB767,15,C
B0341,FB767,15,F
B0119,FB1000,16,C
B0341,FB1000,16,F
B0119,FB993,16,C
B0341,FB993,16,F
B0119,FB994,16,C
B0341,FB994,16,F
B0119,FB89,17,C
B0341,FB89,17,F
B0119,FB1748,17,C
B0341,FB1748,17,F
B0119,FB30,17,C
B0341,FB30,17,F
B0119,FB985,18,C
B0341,FB985,18,F
B0119,FB96,18,C
B0341,FB96,18,F
B0119,FB89,19,C
B0341,FB89,19,F
B0119,FB1748,19,C
B0341,FB1748,19,F
B0119,FB30,19,C
B0341,FB30,19,F
B0119,FB985,20,C
B0341,FB985,20,F
B0119,FB96,20,C
B0341,FB96,20,F
B0119,FB985,21,C
B0341,FB985,21,F
B0119,FB96,21,C
B0341,FB96,21,F
B0119,FB985,22,C
B0341,FB985,22,F
B0119,FB96,22,C
B0341,FB96,22,F
B0119,FB985,23,C
B0341,FB985,23,F
B0119,FB96,23,C
B0341,FB96,23,F
B0119,FB985,24,C
B0341,FB985,24,F
B0119,FB96,24,C
B0341,FB96,24,F
B0119,FB411,25,C
B0341,FB411,25,F
B0119,FB763,25,C
B0341,FB763,25,F
B0119,FB1206,25,C
B0341,FB1206,25,F
B0119,FB256,25,C
B0341,FB256,25,F
B0119,FB239,26,C
B0341,FB239,26,F
B0119,FB244,26,C
B0341,FB244,26,F
B0119,FB239,27,C
B0341,FB239,27,F
B0119,FB244,27,C
B0341,FB244,27,F
B0119,FB985,28,C
B0341,FB985,28,F
B0119,FB96,28,C
B0341,FB96,28,F
B0119,FB411,29,C
B0341,FB411,29,F
B0119,FB763,29,C
B0341,FB763,29,F
B0119,FB1206,29,C
B0341,FB1206,29,F
B0119,FB256,29,C
B0341,FB256,29,F
B0119,FB985,30,C
B0341,FB985,30,F
