fl_no,dpt_date,dpt_time,dpt_ap,arr_date,arr_time,arr_ap,comp
FB756,8/28/2019,16:35,XMQ,8/28/2019,17:45,TGD,C1F1
FB388,8/28/2019,16:55,YKJ,8/28/2019,18:25,TGD,C1F1
FB778,8/28/2019,16:55,NOU,8/28/2019,18:45,HOM,C1F1
FB73,8/28/2019,17:00,TGD,8/28/2019,18:35,NOU,C1F1
FB72,8/28/2019,17:00,NOU,8/28/2019,18:35,TGD,C1F1
FB637,8/28/2019,17:10,TGD,8/28/2019,18:45,HWX,C1F1
FB596,8/28/2019,17:15,MYJ,8/28/2019,18:50,TGD,C1F1
FB427,8/28/2019,17:20,HOM,8/28/2019,18:35,FBX,C1F1
FB1896,8/28/2019,17:20,TAN,8/28/2019,18:20,TGD,C1F1
FB700,8/28/2019,17:40,BCJ,8/28/2019,19:20,TGD,C1F1
FB308,8/28/2019,18:00,SXA,8/28/2019,20:10,GKS,C1F1
FB474,8/28/2019,18:05,SXA,8/28/2019,20:35,TGD,C1F1
FB387,8/28/2019,18:25,TGD,8/28/2019,19:45,YKJ,C1F1
FB495,8/28/2019,18:25,TGD,8/28/2019,19:40,GKS,C1F1
FB380,8/28/2019,18:35,NOU,8/28/2019,20:30,SXJ,C1F1
FB758,8/28/2019,18:35,XMQ,8/28/2019,19:50,TGD,C1F1
FB670,8/28/2019,18:45,GKU,8/28/2019,20:40,TGD,C1F1
FB1272,8/28/2019,18:50,NOU,8/28/2019,20:50,THJ,C1F1
FB569,8/28/2019,18:55,TGD,8/28/2019,20:15,XNZ,C1F1
FB39,8/28/2019,19:00,TGD,8/28/2019,20:15,HOM,C1F1
FB77,8/28/2019,19:00,TGD,8/28/2019,20:35,NOU,C1F1
FB629,8/28/2019,19:10,TGD,8/28/2019,20:50,XSJ,C1F1
FB430,8/28/2019,19:15,FBX,8/28/2019,20:35,HOM,C1F1
FB299,8/28/2019,19:20,TGD,8/28/2019,20:35,OOJ,C1F1
FB799,8/28/2019,19:20,TGD,8/28/2019,20:55,SHO,C1F1
FB669,8/28/2019,19:25,TGD,8/28/2019,21:15,GKU,C1F1
FB271,8/28/2019,19:30,TGD,8/28/2019,21:20,FBX,C1F1
FB78,8/28/2019,19:30,NOU,8/28/2019,21:05,TGD,C1F1
FB640,8/28/2019,19:35,HWX,8/28/2019,21:15,TGD,C1F1
FB540,8/28/2019,19:35,OAX,8/28/2019,20:55,TGD,C1F1
FB270,8/28/2019,19:40,FBX,8/28/2019,21:25,TGD,C1F1
FB273,8/28/2019,19:45,TGD,8/28/2019,21:40,FBX,C1F1
FB558,8/28/2019,19:45,TXD,8/28/2019,21:10,TGD,C1F1
FB321,8/28/2019,19:55,TGD,8/28/2019,20:50,OSY,C1F1
FB479,8/28/2019,20:00,TGD,8/28/2019,22:30,SXA,C1F1
FB79,8/28/2019,20:00,TGD,8/28/2019,21:35,NOU,C1F1
FB539,8/28/2019,20:00,TGD,8/28/2019,21:20,OAX,C1F1
FB389,8/28/2019,20:05,TGD,8/28/2019,21:25,YKJ,C1F1
FB659,8/28/2019,20:10,TGD,8/28/2019,21:30,SXJ,C1F1
FB415,8/28/2019,20:15,TGD,8/28/2019,21:30,HOM,C1F1
FB639,8/28/2019,20:15,TGD,8/28/2019,21:50,HWX,C1F1
FB399,8/28/2019,20:15,TGD,8/28/2019,21:15,UYS,C1F1
FB409,8/28/2019,20:20,TGD,8/28/2019,21:25,AXO,C1F1
FB390,8/28/2019,20:25,YKJ,8/28/2019,21:55,TGD,C1F1
FB650,8/28/2019,20:25,XMJ,8/28/2019,22:20,TGD,C1F1
FB97,8/28/2019,20:30,TGD,8/28/2019,21:50,HOM,C1F1
FB689,8/28/2019,20:30,TGD,8/28/2019,21:55,THJ,C1F1
FB99,8/28/2019,21:00,TGD,8/28/2019,22:20,HOM,C1F1
FB690,8/28/2019,21:35,THJ,8/28/2019,23:00,TGD,C1F1
FB999,8/28/2019,22:55,TGD,8/29/2019,1:35,SXA,C1F1
FB8567,8/29/2019,0:35,XXJ,8/29/2019,2:25,SXA,C1F1
FB292,8/29/2019,7:05,OOJ,8/29/2019,8:20,TGD,C1F1
FB541,8/29/2019,7:10,HOM,8/29/2019,8:20,XSJ,C1F1
FB394,8/29/2019,7:10,UYS,8/29/2019,8:15,TGD,C1F1
FB652,8/29/2019,7:10,SXJ,8/29/2019,8:25,TGD,C1F1
FB382,8/29/2019,7:20,YKJ,8/29/2019,8:40,TGD,C1F1
FB582,8/29/2019,7:25,MYJ,8/29/2019,8:55,TGD,C1F1
FB1891,8/29/2019,7:30,TGD,8/29/2019,8:25,TAN,C1F1
FB50,8/29/2019,7:30,NOU,8/29/2019,9:05,TGD,C1F1
FB402,8/29/2019,7:30,AXO,8/29/2019,8:35,TGD,C1F1
FB632,8/29/2019,7:35,HWX,8/29/2019,9:10,TGD,C1F1
FB672,8/29/2019,7:35,THJ,8/29/2019,9:00,TGD,C1F1
FB562,8/29/2019,7:35,XNZ,8/29/2019,8:55,TGD,C1F1
FB792,8/29/2019,7:35,SHO,8/29/2019,9:10,TGD,C1F1
FB692,8/29/2019,7:40,BCJ,8/29/2019,9:20,TGD,C1F1
FB732,8/29/2019,7:50,UDJ,8/29/2019,9:10,HOM,C1F1
FB16,8/29/2019,8:00,HOM,8/29/2019,9:15,TGD,C1F1
FB421,8/29/2019,8:00,HOM,8/29/2019,9:15,FBX,C1F1
FB460,8/29/2019,8:00,SXA,8/29/2019,10:25,TGD,C1F1
FB602,8/29/2019,8:05,XMH,8/29/2019,9:45,TGD,C1F1
FB673,8/29/2019,8:15,TGD,8/29/2019,9:40,THJ,C1F1
FB662,8/29/2019,8:15,GKU,8/29/2019,10:05,TGD,C1F1
FB577,8/29/2019,8:25,HOM,8/29/2019,10:20,NOU,C1F1
FB52,8/29/2019,8:30,NOU,8/29/2019,10:05,TGD,C1F1
FB1747,8/29/2019,8:40,HOM,8/29/2019,11:05,HUK,C1F1
FB1203,8/29/2019,8:45,FBX,8/29/2019,10:30,SXA,C1F1
FB1892,8/29/2019,9:00,TAN,8/29/2019,9:55,TGD,C1F1
FB544,8/29/2019,9:05,XSJ,8/29/2019,10:15,HOM,C1F1
FB434,8/29/2019,9:10,FBX,8/29/2019,10:25,GKS,C1F1
FB995,8/29/2019,9:20,TGD,8/29/2019,11:55,SXA,C1F1
FB981,8/29/2019,9:50,TGD,8/29/2019,11:40,TUK,C1F1
FB676,8/29/2019,10:25,THJ,8/29/2019,11:50,TGD,C1F1
FB575,8/29/2019,10:45,TGD,8/29/2019,12:15,HWJ,C1F1
FB765,8/29/2019,11:00,HOM,8/29/2019,13:05,SXA,C1F1
FB624,8/29/2019,11:25,XSJ,8/29/2019,13:10,TGD,C1F1
FB251,8/29/2019,11:30,TGD,8/29/2019,13:20,FBX,C1F1
FB982,8/29/2019,12:15,TUK,8/29/2019,14:00,TGD,C1F1
FB90,8/29/2019,12:20,HUK,8/29/2019,15:15,TGD,C1F1
FB589,8/29/2019,12:25,TGD,8/29/2019,13:50,MYJ,C1F1
FB555,8/29/2019,12:30,TGD,8/29/2019,13:50,TXD,C1F1
FB1208,8/29/2019,12:40,SXA,8/29/2019,14:25,FBX,C1F1
FB576,8/29/2019,12:55,HWJ,8/29/2019,14:30,TGD,C1F1
FB65,8/29/2019,13:00,TGD,8/29/2019,14:35,NOU,C1F1
FB625,8/29/2019,13:55,TGD,8/29/2019,15:35,XSJ,C1F1
FB1894,8/29/2019,14:10,TAN,8/29/2019,15:05,TGD,C1F1
FB257,8/29/2019,14:15,TGD,8/29/2019,16:00,FBX,C1F1
FB468,8/29/2019,14:20,SXA,8/29/2019,16:55,TGD,C1F1
FB556,8/29/2019,14:30,TXD,8/29/2019,15:55,TGD,C1F1
FB592,8/29/2019,14:40,MYJ,8/29/2019,16:10,TGD,C1F1
FB645,8/29/2019,14:50,TGD,8/29/2019,16:30,XMJ,C1F1
FB258,8/29/2019,15:05,FBX,8/29/2019,16:55,TGD,C1F1
FB697,8/29/2019,15:25,TGD,8/29/2019,17:00,BCJ,C1F1
FB1209,8/29/2019,15:25,FBX,8/29/2019,17:10,SXA,C1F1
FB797,8/29/2019,15:45,TGD,8/29/2019,17:20,SHO,C1F1
FB4875,8/29/2019,15:45,NOU,8/29/2019,16:30,XBT,C1F1
FB1895,8/29/2019,15:55,TGD,8/29/2019,16:45,TAN,C1F1
FB567,8/29/2019,16:05,TGD,8/29/2019,17:25,XNZ,C1F1
FB667,8/29/2019,16:10,TGD,8/29/2019,17:55,GKU,C1F1
FB263,8/29/2019,16:25,TGD,8/29/2019,18:15,FBX,C1F1
FB628,8/29/2019,16:25,XSJ,8/29/2019,18:15,TGD,C1F1
FB297,8/29/2019,16:35,TGD,8/29/2019,17:50,OOJ,C1F1
FB755,8/29/2019,16:40,TGD,8/29/2019,17:40,XMQ,C1F1
FB778,8/29/2019,16:55,NOU,8/29/2019,18:45,HOM,C1F1
FB73,8/29/2019,17:00,TGD,8/29/2019,18:35,NOU,C1F1
FB72,8/29/2019,17:00,NOU,8/29/2019,18:35,TGD,C1F1
FB4876,8/29/2019,17:05,XBT,8/29/2019,17:50,NOU,C1F1
FB648,8/29/2019,17:20,XMJ,8/29/2019,19:05,TGD,C1F1
FB537,8/29/2019,17:30,TGD,8/29/2019,18:45,OAX,C1F1
FB264,8/29/2019,17:35,FBX,8/29/2019,19:25,TGD,C1F1
FB613,8/29/2019,17:40,TGD,8/29/2019,19:20,XMH,C1F1
FB557,8/29/2019,17:40,TGD,8/29/2019,19:00,TXD,C1F1
FB700,8/29/2019,17:40,BCJ,8/29/2019,19:20,TGD,C1F1
FB2159,8/29/2019,17:55,TGD,8/29/2019,20:40,SXA,C1F1
FB308,8/29/2019,18:00,SXA,8/29/2019,20:10,GKS,C1F1
FB790,8/29/2019,18:00,SGJ,8/29/2019,19:15,TGD,C1F1
FB474,8/29/2019,18:05,SXA,8/29/2019,20:35,TGD,C1F1
FB657,8/29/2019,18:05,TGD,8/29/2019,19:20,SXJ,C1F1
FB570,8/29/2019,18:05,XNZ,8/29/2019,19:30,TGD,C1F1
FB800,8/29/2019,18:05,SHO,8/29/2019,19:45,TGD,C1F1
FB2179,8/29/2019,18:10,TGD,8/29/2019,19:35,HOM,C1F1
FB495,8/29/2019,18:25,TGD,8/29/2019,19:40,GKS,C1F1
FB298,8/29/2019,18:30,OOJ,8/29/2019,19:55,TGD,C1F1
FB380,8/29/2019,18:35,NOU,8/29/2019,20:30,SXJ,C1F1
FB779,8/29/2019,18:40,HOM,8/29/2019,20:25,NOU,C1F1
FB1718,8/29/2019,18:45,NOU,8/29/2019,20:55,HOM,C1F1
FB670,8/29/2019,18:45,GKU,8/29/2019,20:40,TGD,C1F1
FB617,8/29/2019,18:50,TGD,8/29/2019,20:25,XMH,C1F1
FB649,8/29/2019,18:55,TGD,8/29/2019,20:40,XMJ,C1F1
FB569,8/29/2019,18:55,TGD,8/29/2019,20:15,XNZ,C1F1
FB269,8/29/2019,19:00,TGD,8/29/2019,20:50,FBX,C1F1
FB77,8/29/2019,19:00,TGD,8/29/2019,20:35,NOU,C1F1
FB447,8/29/2019,19:00,GKS,8/29/2019,20:25,FBX,C1F1
FB476,8/29/2019,19:10,SXA,8/29/2019,21:40,TGD,C1F1
FB629,8/29/2019,19:10,TGD,8/29/2019,20:50,XSJ,C1F1
FB699,8/29/2019,19:10,TGD,8/29/2019,20:45,BCJ,C1F1
FB41,8/29/2019,19:20,TGD,8/29/2019,20:35,HOM,C1F1
FB299,8/29/2019,19:20,TGD,8/29/2019,20:35,OOJ,C1F1
FB799,8/29/2019,19:20,TGD,8/29/2019,20:55,SHO,C1F1
FB669,8/29/2019,19:25,TGD,8/29/2019,21:15,GKU,C1F1
FB271,8/29/2019,19:30,TGD,8/29/2019,21:20,FBX,C1F1
FB78,8/29/2019,19:30,NOU,8/29/2019,21:05,TGD,C1F1
FB687,8/29/2019,19:35,TGD,8/29/2019,21:00,THJ,C1F1
FB540,8/29/2019,19:35,OAX,8/29/2019,20:55,TGD,C1F1
FB529,8/29/2019,19:40,HOM,8/29/2019,20:50,XMJ,C1F1
FB739,8/29/2019,19:40,HOM,8/29/2019,20:55,UDJ,C1F1
FB599,8/29/2019,19:40,TGD,8/29/2019,21:05,MYJ,C1F1
FB273,8/29/2019,19:45,TGD,8/29/2019,21:40,FBX,C1F1
FB321,8/29/2019,19:55,TGD,8/29/2019,20:50,OSY,C1F1
FB479,8/29/2019,20:00,TGD,8/29/2019,22:30,SXA,C1F1
FB79,8/29/2019,20:00,TGD,8/29/2019,21:35,NOU,C1F1
FB539,8/29/2019,20:00,TGD,8/29/2019,21:20,OAX,C1F1
FB389,8/29/2019,20:05,TGD,8/29/2019,21:25,YKJ,C1F1
FB660,8/29/2019,20:05,SXJ,8/29/2019,21:25,TGD,C1F1
FB618,8/29/2019,20:05,XMH,8/29/2019,21:45,TGD,C1F1
FB659,8/29/2019,20:10,TGD,8/29/2019,21:30,SXJ,C1F1
FB415,8/29/2019,20:15,TGD,8/29/2019,21:30,HOM,C1F1
FB639,8/29/2019,20:15,TGD,8/29/2019,21:50,HWX,C1F1
FB399,8/29/2019,20:15,TGD,8/29/2019,21:15,UYS,C1F1
FB409,8/29/2019,20:20,TGD,8/29/2019,21:25,AXO,C1F1
FB689,8/29/2019,20:30,TGD,8/29/2019,21:55,THJ,C1F1
FB81,8/29/2019,20:40,TGD,8/29/2019,22:15,NOU,C1F1
FB99,8/29/2019,21:00,TGD,8/29/2019,22:20,HOM,C1F1
FB8563,8/29/2019,21:00,TGD,8/29/2019,23:05,XXJ,C1F1
FB274,8/29/2019,21:10,FBX,8/29/2019,23:00,TGD,C1F1
FB84,8/29/2019,21:25,NOU,8/29/2019,23:00,TGD,C1F1
FB999,8/29/2019,22:55,TGD,8/30/2019,1:35,SXA,C1F1
FB8559,8/30/2019,0:05,HOM,8/30/2019,2:05,SXA,C1F1
FB1000,8/30/2019,3:35,SXA,8/30/2019,5:55,TGD,C1F1
FB240,8/30/2019,7:00,FBX,8/30/2019,8:40,TGD,C1F1
FB986,8/30/2019,7:05,HOM,8/30/2019,8:15,TGD,C1F1
FB292,8/30/2019,7:05,OOJ,8/30/2019,8:20,TGD,C1F1
FB583,8/30/2019,7:10,TGD,8/30/2019,8:35,MYJ,C1F1
FB394,8/30/2019,7:10,UYS,8/30/2019,8:15,TGD,C1F1
FB312,8/30/2019,7:10,OSY,8/30/2019,8:15,TGD,C1F1
FB382,8/30/2019,7:20,YKJ,8/30/2019,8:40,TGD,C1F1
FB582,8/30/2019,7:25,MYJ,8/30/2019,8:55,TGD,C1F1
FB432,8/30/2019,7:30,FBX,8/30/2019,8:45,GKS,C1F1
FB50,8/30/2019,7:30,NOU,8/30/2019,9:05,TGD,C1F1
FB402,8/30/2019,7:30,AXO,8/30/2019,8:35,TGD,C1F1
FB632,8/30/2019,7:35,HWX,8/30/2019,9:10,TGD,C1F1
FB672,8/30/2019,7:35,THJ,8/30/2019,9:00,TGD,C1F1
FB532,8/30/2019,7:35,OAX,8/30/2019,8:55,TGD,C1F1
FB562,8/30/2019,7:35,XNZ,8/30/2019,8:55,TGD,C1F1
FB792,8/30/2019,7:35,SHO,8/30/2019,9:10,TGD,C1F1
FB2176,8/30/2019,7:50,HOM,8/30/2019,9:10,TGD,C1F1
FB421,8/30/2019,8:00,HOM,8/30/2019,9:15,FBX,C1F1
FB460,8/30/2019,8:00,SXA,8/30/2019,10:25,TGD,C1F1
FB1271,8/30/2019,8:00,THJ,8/30/2019,10:00,NOU,C1F1
FB731,8/30/2019,8:05,HOM,8/30/2019,9:20,UDJ,C1F1
FB602,8/30/2019,8:05,XMH,8/30/2019,9:45,TGD,C1F1
FB673,8/30/2019,8:15,TGD,8/30/2019,9:40,THJ,C1F1
FB662,8/30/2019,8:15,GKU,8/30/2019,10:05,TGD,C1F1
FB577,8/30/2019,8:25,HOM,8/30/2019,10:20,NOU,C1F1
FB642,8/30/2019,8:25,XMJ,8/30/2019,10:05,TGD,C1F1
FB52,8/30/2019,8:30,NOU,8/30/2019,10:05,TGD,C1F1
FB771,8/30/2019,8:40,HOM,8/30/2019,10:30,NOU,C1F1
FB301,8/30/2019,8:40,GKS,8/30/2019,10:55,SXA,C1F1
FB1892,8/30/2019,9:00,TAN,8/30/2019,9:55,TGD,C1F1
FB434,8/30/2019,9:10,FBX,8/30/2019,10:25,GKS,C1F1
FB1795,8/30/2019,9:15,HOM,8/30/2019,11:20,MMC,C1F1
FB584,8/30/2019,9:30,MYJ,8/30/2019,11:00,TGD,C1F1
FB703,8/30/2019,9:45,GKS,8/30/2019,11:30,NOU,C1F1
FB981,8/30/2019,9:50,TGD,8/30/2019,11:40,TUK,C1F1
FB248,8/30/2019,10:10,FBX,8/30/2019,11:55,TGD,C1F1
FB553,8/30/2019,10:15,TGD,8/30/2019,11:35,TXD,C1F1
FB676,8/30/2019,10:25,THJ,8/30/2019,11:50,TGD,C1F1
FB753,8/30/2019,10:30,TGD,8/30/2019,11:30,XMQ,C1F1
FB469,8/30/2019,10:45,TGD,8/30/2019,13:20,SXA,C1F1
FB1693,8/30/2019,10:50,NOU,8/30/2019,14:25,SXA,C1F1
FB2158,8/30/2019,11:40,SXA,8/30/2019,14:25,TGD,C1F1
FB1796,8/30/2019,12:00,MMC,8/30/2019,14:25,HOM,C1F1
FB706,8/30/2019,12:10,NOU,8/30/2019,13:55,GKS,C1F1
FB1173,8/30/2019,12:10,XMQ,8/30/2019,13:40,NOU,C1F1
FB982,8/30/2019,12:15,TUK,8/30/2019,14:00,TGD,C1F1
FB554,8/30/2019,12:20,TXD,8/30/2019,13:45,TGD,C1F1
FB589,8/30/2019,12:25,TGD,8/30/2019,13:50,MYJ,C1F1
FB253,8/30/2019,12:35,TGD,8/30/2019,14:20,FBX,C1F1
FB65,8/30/2019,13:00,TGD,8/30/2019,14:35,NOU,C1F1
FB1101,8/30/2019,13:05,TGD,8/30/2019,14:20,OOJ,C1F1
FB625,8/30/2019,13:55,TGD,8/30/2019,15:35,XSJ,C1F1
FB468,8/30/2019,14:20,SXA,8/30/2019,16:55,TGD,C1F1
FB1174,8/30/2019,14:20,NOU,8/30/2019,15:55,XMQ,C1F1
FB592,8/30/2019,14:40,MYJ,8/30/2019,16:10,TGD,C1F1
FB645,8/30/2019,14:50,TGD,8/30/2019,16:30,XMJ,C1F1
FB681,8/30/2019,14:55,TGD,8/30/2019,16:15,THJ,C1F1
FB30,8/30/2019,15:00,HOM,8/30/2019,16:15,TGD,C1F1
FB1102,8/30/2019,15:00,OOJ,8/30/2019,16:15,TGD,C1F1
FB1872,8/30/2019,15:15,SXA,8/30/2019,16:50,GKU,C1F1
FB1209,8/30/2019,15:25,FBX,8/30/2019,17:10,SXA,C1F1
FB477,8/30/2019,15:45,TGD,8/30/2019,18:10,SXA,C1F1
FB4875,8/30/2019,15:45,NOU,8/30/2019,16:30,XBT,C1F1
FB1644,8/30/2019,15:50,MYJ,8/30/2019,16:40,HOM,C1F1
FB1895,8/30/2019,15:55,TGD,8/30/2019,16:45,TAN,C1F1
FB32,8/30/2019,16:00,HOM,8/30/2019,17:15,TGD,C1F1
FB71,8/30/2019,16:00,TGD,8/30/2019,17:30,NOU,C1F1
FB455,8/30/2019,16:05,TGD,8/30/2019,17:55,TUK,C1F1
FB567,8/30/2019,16:05,TGD,8/30/2019,17:25,XNZ,C1F1
FB667,8/30/2019,16:10,TGD,8/30/2019,17:55,GKU,C1F1
FB789,8/30/2019,16:10,TGD,8/30/2019,17:20,SGJ,C1F1
FB1717,8/30/2019,16:15,HOM,8/30/2019,18:10,NOU,C1F1
FB628,8/30/2019,16:25,XSJ,8/30/2019,18:15,TGD,C1F1
FB756,8/30/2019,16:35,XMQ,8/30/2019,17:45,TGD,C1F1
FB770,8/30/2019,16:50,SXA,8/30/2019,18:55,HOM,C1F1
FB388,8/30/2019,16:55,YKJ,8/30/2019,18:25,TGD,C1F1
FB778,8/30/2019,16:55,NOU,8/30/2019,18:45,HOM,C1F1
FB265,8/30/2019,17:00,TGD,8/30/2019,18:50,FBX,C1F1
FB73,8/30/2019,17:00,TGD,8/30/2019,18:35,NOU,C1F1
FB72,8/30/2019,17:00,NOU,8/30/2019,18:35,TGD,C1F1
FB682,8/30/2019,17:00,THJ,8/30/2019,18:25,TGD,C1F1
FB427,8/30/2019,17:20,HOM,8/30/2019,18:35,FBX,C1F1
FB648,8/30/2019,17:20,XMJ,8/30/2019,19:05,TGD,C1F1
FB537,8/30/2019,17:30,TGD,8/30/2019,18:45,OAX,C1F1
FB786,8/30/2019,17:35,GKU,8/30/2019,18:45,HOM,C1F1
FB613,8/30/2019,17:40,TGD,8/30/2019,19:20,XMH,C1F1
FB557,8/30/2019,17:40,TGD,8/30/2019,19:00,TXD,C1F1
FB85,8/30/2019,17:45,TGD,8/30/2019,18:45,GKS,C1F1
FB2159,8/30/2019,17:55,TGD,8/30/2019,20:40,SXA,C1F1
FB308,8/30/2019,18:00,SXA,8/30/2019,20:10,GKS,C1F1
FB474,8/30/2019,18:05,SXA,8/30/2019,20:35,TGD,C1F1
FB657,8/30/2019,18:05,TGD,8/30/2019,19:20,SXJ,C1F1
FB570,8/30/2019,18:05,XNZ,8/30/2019,19:30,TGD,C1F1
FB387,8/30/2019,18:25,TGD,8/30/2019,19:45,YKJ,C1F1
FB495,8/30/2019,18:25,TGD,8/30/2019,19:40,GKS,C1F1
FB380,8/30/2019,18:35,NOU,8/30/2019,20:30,SXJ,C1F1
FB458,8/30/2019,18:35,TUK,8/30/2019,20:20,TGD,C1F1
FB1718,8/30/2019,18:45,NOU,8/30/2019,20:55,HOM,C1F1
FB670,8/30/2019,18:45,GKU,8/30/2019,20:40,TGD,C1F1
FB617,8/30/2019,18:50,TGD,8/30/2019,20:25,XMH,C1F1
FB1272,8/30/2019,18:50,NOU,8/30/2019,20:50,THJ,C1F1
FB649,8/30/2019,18:55,TGD,8/30/2019,20:40,XMJ,C1F1
FB569,8/30/2019,18:55,TGD,8/30/2019,20:15,XNZ,C1F1
FB39,8/30/2019,19:00,TGD,8/30/2019,20:15,HOM,C1F1
FB269,8/30/2019,19:00,TGD,8/30/2019,20:50,FBX,C1F1
FB77,8/30/2019,19:00,TGD,8/30/2019,20:35,NOU,C1F1
FB447,8/30/2019,19:00,GKS,8/30/2019,20:25,FBX,C1F1
FB476,8/30/2019,19:10,SXA,8/30/2019,21:40,TGD,C1F1
FB629,8/30/2019,19:10,TGD,8/30/2019,20:50,XSJ,C1F1
FB699,8/30/2019,19:10,TGD,8/30/2019,20:45,BCJ,C1F1
FB268,8/30/2019,19:10,FBX,8/30/2019,21:00,TGD,C1F1
FB430,8/30/2019,19:15,FBX,8/30/2019,20:35,HOM,C1F1
FB41,8/30/2019,19:20,TGD,8/30/2019,20:35,HOM,C1F1
FB299,8/30/2019,19:20,TGD,8/30/2019,20:35,OOJ,C1F1
FB799,8/30/2019,19:20,TGD,8/30/2019,20:55,SHO,C1F1
FB669,8/30/2019,19:25,TGD,8/30/2019,21:15,GKU,C1F1
FB271,8/30/2019,19:30,TGD,8/30/2019,21:20,FBX,C1F1
FB78,8/30/2019,19:30,NOU,8/30/2019,21:05,TGD,C1F1
FB717,8/30/2019,19:30,GKS,8/30/2019,21:10,NOU,C1F1
FB540,8/30/2019,19:35,OAX,8/30/2019,20:55,TGD,C1F1
FB599,8/30/2019,19:40,TGD,8/30/2019,21:05,MYJ,C1F1
FB270,8/30/2019,19:40,FBX,8/30/2019,21:25,TGD,C1F1
FB273,8/30/2019,19:45,TGD,8/30/2019,21:40,FBX,C1F1
FB321,8/30/2019,19:55,TGD,8/30/2019,20:50,OSY,C1F1
FB479,8/30/2019,20:00,TGD,8/30/2019,22:30,SXA,C1F1
FB79,8/30/2019,20:00,TGD,8/30/2019,21:35,NOU,C1F1
FB539,8/30/2019,20:00,TGD,8/30/2019,21:20,OAX,C1F1
FB389,8/30/2019,20:05,TGD,8/30/2019,21:25,YKJ,C1F1
FB660,8/30/2019,20:05,SXJ,8/30/2019,21:25,TGD,C1F1
FB618,8/30/2019,20:05,XMH,8/30/2019,21:45,TGD,C1F1
FB659,8/30/2019,20:10,TGD,8/30/2019,21:30,SXJ,C1F1
FB415,8/30/2019,20:15,TGD,8/30/2019,21:30,HOM,C1F1
FB639,8/30/2019,20:15,TGD,8/30/2019,21:50,HWX,C1F1
FB399,8/30/2019,20:15,TGD,8/30/2019,21:15,UYS,C1F1
FB40,8/30/2019,20:20,HOM,8/30/2019,21:35,TGD,C1F1
FB409,8/30/2019,20:20,TGD,8/30/2019,21:25,AXO,C1F1
FB97,8/30/2019,20:30,TGD,8/30/2019,21:50,HOM,C1F1
FB689,8/30/2019,20:30,TGD,8/30/2019,21:55,THJ,C1F1
FB81,8/30/2019,20:40,TGD,8/30/2019,22:15,NOU,C1F1
FB8563,8/30/2019,21:00,TGD,8/30/2019,23:05,XXJ,C1F1
FB274,8/30/2019,21:10,FBX,8/30/2019,23:00,TGD,C1F1
FB100,8/30/2019,21:35,HOM,8/30/2019,22:50,TGD,C1F1
FB690,8/30/2019,21:35,THJ,8/30/2019,23:00,TGD,C1F1
FB988,8/30/2019,21:50,NOU,8/30/2019,23:30,TGD,C1F1
FB999,8/30/2019,22:55,TGD,8/31/2019,1:35,SXA,C1F1
FB8559,8/31/2019,0:05,HOM,8/31/2019,2:05,SXA,C1F1
FB8567,8/31/2019,0:35,XXJ,8/31/2019,2:25,SXA,C1F1
FB8558,8/31/2019,4:50,SXA,8/31/2019,7:00,TGD,C1F1
FB411,8/31/2019,6:25,TGD,8/31/2019,7:35,HOM,C1F1
FB94,8/31/2019,7:00,HOM,8/31/2019,8:10,TGD,C1F1
FB671,8/31/2019,7:00,TGD,8/31/2019,8:25,THJ,C1F1
FB412,8/31/2019,7:05,HOM,8/31/2019,8:20,TGD,C1F1
FB1200,8/31/2019,7:05,SXA,8/31/2019,8:40,FBX,C1F1
FB292,8/31/2019,7:05,OOJ,8/31/2019,8:20,TGD,C1F1
FB541,8/31/2019,7:10,HOM,8/31/2019,8:20,XSJ,C1F1
FB394,8/31/2019,7:10,UYS,8/31/2019,8:15,TGD,C1F1
FB312,8/31/2019,7:10,OSY,8/31/2019,8:15,TGD,C1F1
FB652,8/31/2019,7:10,SXJ,8/31/2019,8:25,TGD,C1F1
FB382,8/31/2019,7:20,YKJ,8/31/2019,8:40,TGD,C1F1
FB582,8/31/2019,7:25,MYJ,8/31/2019,8:55,TGD,C1F1
FB14,8/31/2019,7:30,HOM,8/31/2019,8:45,TGD,C1F1
FB432,8/31/2019,7:30,FBX,8/31/2019,8:45,GKS,C1F1
FB50,8/31/2019,7:30,NOU,8/31/2019,9:05,TGD,C1F1
FB402,8/31/2019,7:30,AXO,8/31/2019,8:35,TGD,C1F1
FB632,8/31/2019,7:35,HWX,8/31/2019,9:10,TGD,C1F1
FB672,8/31/2019,7:35,THJ,8/31/2019,9:00,TGD,C1F1
FB522,8/31/2019,7:35,XMJ,8/31/2019,8:40,HOM,C1F1
FB532,8/31/2019,7:35,OAX,8/31/2019,8:55,TGD,C1F1
FB562,8/31/2019,7:35,XNZ,8/31/2019,8:55,TGD,C1F1
FB792,8/31/2019,7:35,SHO,8/31/2019,9:10,TGD,C1F1
FB492,8/31/2019,7:40,GKS,8/31/2019,8:55,TGD,C1F1
FB692,8/31/2019,7:40,BCJ,8/31/2019,9:20,TGD,C1F1
FB2176,8/31/2019,7:50,HOM,8/31/2019,9:10,TGD,C1F1
FB732,8/31/2019,7:50,UDJ,8/31/2019,9:10,HOM,C1F1
FB313,8/31/2019,7:55,TGD,8/31/2019,8:50,OSY,C1F1
FB16,8/31/2019,8:00,HOM,8/31/2019,9:15,TGD,C1F1
