em_no,fl_no,date,cls
B0319,FB316,19,F
B0097,FB15,22,C
B0319,FB15,22,F
B0097,FB20,22,C
B0319,FB20,22,F
B0097,FB15,25,C
B0319,FB15,25,F
B0097,FB20,25,C
B0319,FB20,25,F
B0097,FB621,28,C
B0319,FB621,28,F
B0097,FB624,28,C
B0319,FB624,28,F
B0097,FB751,31,C
B0319,FB751,31,F
B0097,FB754,31,C
B0319,FB754,31,F
B0098,FB263,3,C
B0320,FB263,3,F
B0098,FB268,3,C
B0320,FB268,3,F
B0098,FB259,6,C
B0320,FB259,6,F
B0098,FB264,6,C
B0320,FB264,6,F
B0098,FB749,9,C
B0320,FB749,9,F
B0098,FB750,9,C
B0320,FB750,9,F
B0098,FB565,12,C
B0320,FB565,12,F
B0098,FB1606,13,C
B0320,FB1606,13,F
B0098,FB2178,13,C
B0320,FB2178,13,F
B0098,FB313,16,C
B0320,FB313,16,F
B0098,FB316,16,C
B0320,FB316,16,F
B0098,FB53,19,C
B0320,FB53,19,F
B0098,FB56,19,C
B0320,FB56,19,F
B0098,FB561,22,C
B0320,FB561,22,F
B0098,FB564,22,C
B0320,FB564,22,F
B0098,FB673,25,C
B0320,FB673,25,F
B0098,FB676,25,C
B0320,FB676,25,F
B0098,FB747,28,C
B0320,FB747,28,F
B0098,FB748,28,C
B0320,FB748,28,F
B0098,FB467,31,C
B0320,FB467,31,F
B0098,FB464,31,C
B0320,FB464,31,F
B0099,FB297,3,C
B0321,FB297,3,F
B0099,FB298,3,C
B0321,FB298,3,F
B0099,FB593,6,C
B0321,FB593,6,F
B0099,FB596,6,C
B0321,FB596,6,F
B0099,FB31,9,C
B0321,FB31,9,F
B0099,FB34,9,C
B0321,FB34,9,F
B0099,FB991,12,C
B0321,FB991,12,F
B0099,FB1155,12,C
B0321,FB1155,12,F
B0099,FB618,12,C
B0321,FB618,12,F
B0099,FB573,15,C
B0321,FB573,15,F
B0099,FB574,15,C
B0321,FB574,15,F
B0099,FB87,18,C
B0321,FB87,18,F
B0099,FB88,18,C
B0321,FB88,18,F
B0099,FB471,21,C
B0321,FB471,21,F
B0099,FB470,21,C
B0321,FB470,21,F
B0099,FB63,24,C
B0321,FB63,24,F
B0099,FB1174,24,C
B0321,FB1174,24,F
B0099,FB756,24,C
B0321,FB756,24,F
B0099,FB575,27,C
B0321,FB575,27,F
B0099,FB576,27,C
B0321,FB576,27,F
B0099,FB693,30,C
B0321,FB693,30,F
B0099,FB696,30,C
B0321,FB696,30,F
B0100,FB285,3,C
B0322,FB285,3,F
B0100,FB286,3,C
B0322,FB286,3,F
B0100,FB31,6,C
B0322,FB31,6,F
B0100,FB737,6,C
B0322,FB737,6,F
B0100,FB734,7,C
B0322,FB734,7,F
B0100,FB24,7,C
B0322,FB24,7,F
B0100,FB51,10,C
B0322,FB51,10,F
B0100,FB54,10,C
B0322,FB54,10,F
B0100,FB451,13,C
B0322,FB451,13,F
B0100,FB454,13,C
B0322,FB454,13,F
B0100,FB15,16,C
B0322,FB15,16,F
B0100,FB735,16,C
B0322,FB735,16,F
B0100,FB1863,16,C
B0322,FB1863,16,F
B0100,FB1862,16,C
B0322,FB1862,16,F
B0100,FB684,16,C
B0322,FB684,16,F
B0100,FB561,19,C
B0322,FB561,19,F
B0100,FB564,19,C
B0322,FB564,19,F
B0100,FB673,22,C
B0322,FB673,22,F
B0100,FB676,22,C
B0322,FB676,22,F
B0100,FB641,25,C
B0322,FB641,25,F
B0100,FB644,25,C
B0322,FB644,25,F
B0100,FB17,28,C
B0322,FB17,28,F
B0100,FB765,28,C
B0322,FB765,28,F
B0100,FB766,28,C
B0322,FB766,28,F
B0100,FB737,28,C
B0322,FB737,28,F
B0100,FB740,28,C
B0322,FB740,28,F
B0100,FB14,29,C
B0322,FB14,29,F
B0100,FB57,29,C
B0322,FB57,29,F
B0100,FB1142,29,C
B0322,FB1142,29,F
B0100,FB1141,29,C
B0322,FB1141,29,F
B0100,FB74,29,C
B0322,FB74,29,F
B0101,FB2177,3,C
B0323,FB2177,3,F
B0101,FB779,3,C
B0323,FB779,3,F
B0101,FB84,3,C
B0323,FB84,3,F
B0101,FB797,6,C
B0323,FB797,6,F
B0101,FB800,6,C
B0323,FB800,6,F
B0101,FB593,9,C
B0323,FB593,9,F
B0101,FB596,9,C
B0323,FB596,9,F
B0101,FB1101,12,C
B0323,FB1101,12,F
B0101,FB298,12,C
B0323,FB298,12,F
B0101,FB25,15,C
B0323,FB25,15,F
B0101,FB1155,15,C
B0323,FB1155,15,F
B0101,FB618,15,C
B0323,FB618,15,F
B0101,FB23,18,C
B0323,FB23,18,F
B0101,FB30,18,C
B0323,FB30,18,F
B0101,FB623,21,C
B0323,FB623,21,F
B0101,FB626,21,C
B0323,FB626,21,F
B0101,FB87,24,C
B0323,FB87,24,F
B0101,FB88,24,C
B0323,FB88,24,F
B0101,FB21,27,C
B0323,FB21,27,F
B0101,FB26,27,C
B0323,FB26,27,F
B0101,FB21,30,C
B0323,FB21,30,F
B0101,FB26,30,C
B0323,FB26,30,F
B0102,FB755,3,C
B0324,FB755,3,F
B0102,FB758,3,C
B0324,FB758,3,F
B0102,FB477,6,C
B0324,FB477,6,F
B0102,FB476,6,C
B0324,FB476,6,F
B0102,FB797,9,C
B0324,FB797,9,F
B0102,FB800,9,C
B0324,FB800,9,F
B0102,FB679,12,C
B0324,FB679,12,F
B0102,FB680,12,C
B0324,FB680,12,F
B0102,FB65,15,C
B0324,FB65,15,F
B0102,FB4875,15,C
B0324,FB4875,15,F
B0102,FB4876,18,C
B0324,FB4876,18,F
B0102,FB76,18,C
B0324,FB76,18,F
B0102,FB63,21,C
B0324,FB63,21,F
B0102,FB290,21,C
B0324,FB290,21,F
B0102,FB428,21,C
B0324,FB428,21,F
B0102,FB529,21,C
B0324,FB529,21,F
B0102,FB648,22,C
B0324,FB648,22,F
B0102,FB273,22,C
B0324,FB273,22,F
B0102,FB1203,23,C
B0324,FB1203,23,F
B0102,FB764,23,C
B0324,FB764,23,F
B0102,FB767,23,C
B0324,FB767,23,F
B0102,FB770,23,C
B0324,FB770,23,F
B0102,FB2176,24,C
B0324,FB2176,24,F
B0102,FB253,24,C
B0324,FB253,24,F
B0102,FB260,24,C
B0324,FB260,24,F
B0102,FB61,27,C
B0324,FB61,27,F
B0102,FB64,27,C
B0324,FB64,27,F
B0102,FB663,30,C
B0324,FB663,30,F
B0102,FB666,30,C
B0324,FB666,30,F
B0103,FB627,3,C
B0325,FB627,3,F
B0103,FB630,3,C
B0325,FB630,3,F
B0103,FB567,6,C
B0325,FB567,6,F
B0103,FB570,6,C
B0325,FB570,6,F
B0103,FB261,9,C
B0325,FB261,9,F
B0103,FB266,9,C
B0325,FB266,9,F
B0103,FB255,12,C
B0325,FB255,12,F
B0103,FB264,12,C
B0325,FB264,12,F
B0103,FB1101,15,C
B0325,FB1101,15,F
B0103,FB1102,16,C
B0325,FB1102,16,F
B0103,FB265,16,C
B0325,FB265,16,F
B0103,FB270,16,C
B0325,FB270,16,F
B0103,FB661,19,C
B0325,FB661,19,F
B0103,FB664,19,C
B0325,FB664,19,F
B0103,FB243,22,C
B0325,FB243,22,F
B0103,FB250,22,C
B0325,FB250,22,F
B0103,FB243,25,C
B0325,FB243,25,F
B0103,FB250,25,C
B0325,FB250,25,F
B0103,FB55,28,C
B0325,FB55,28,F
B0103,FB58,28,C
B0325,FB58,28,F
B0103,FB621,31,C
B0325,FB621,31,F
B0103,FB624,31,C
B0325,FB624,31,F
B0104,FB265,3,C
B0326,FB265,3,F
B0104,FB270,3,C
B0326,FB270,3,F
B0104,FB667,6,C
B0326,FB667,6,F
B0104,FB670,6,C
B0326,FB670,6,F
B0104,FB397,9,C
B0326,FB397,9,F
B0104,FB400,9,C
B0326,FB400,9,F
B0104,FB405,12,C
B0326,FB405,12,F
B0104,FB408,12,C
B0326,FB408,12,F
B0104,FB565,15,C
B0326,FB565,15,F
B0104,FB568,15,C
B0326,FB568,15,F
B0104,FB63,18,C
B0326,FB63,18,F
B0104,FB290,18,C
B0326,FB290,18,F
B0104,FB428,18,C
B0326,FB428,18,F
B0104,FB529,18,C
B0326,FB529,18,F
B0104,FB642,19,C
B0326,FB642,19,F
B0104,FB23,19,C
B0326,FB23,19,F
B0104,FB28,19,C
B0326,FB28,19,F
B0104,FB751,22,C
B0326,FB751,22,F
B0104,FB754,22,C
B0326,FB754,22,F
B0104,FB751,25,C
B0326,FB751,25,F
B0104,FB754,25,C
B0326,FB754,25,F
B0104,FB245,28,C
B0326,FB245,28,F
B0104,FB289,28,C
B0326,FB289,28,F
B0104,FB68,28,C
B0326,FB68,28,F
B0104,FB747,31,C
B0326,FB747,31,F
B0104,FB748,31,C
B0326,FB748,31,F
B0105,FB493,3,C
B0327,FB493,3,F
B0105,FB717,3,C
B0327,FB717,3,F
B0105,FB988,3,C
B0327,FB988,3,F
B0105,FB263,6,C
B0327,FB263,6,F
B0105,FB268,6,C
B0327,FB268,6,F
B0105,FB1895,9,C
B0327,FB1895,9,F
B0105,FB1892,12,C
B0327,FB1892,12,F
B0105,FB261,12,C
B0327,FB261,12,F
B0105,FB266,12,C
B0327,FB266,12,F
B0105,FB991,15,C
B0327,FB991,15,F
B0105,FB777,15,C
B0327,FB777,15,F
B0105,FB578,15,C
B0327,FB578,15,F
B0105,FB416,15,C
B0327,FB416,15,F
B0105,FB535,18,C
B0327,FB535,18,F
B0105,FB536,18,C
B0327,FB536,18,F
B0105,FB635,21,C
B0327,FB635,21,F
B0105,FB636,21,C
B0327,FB636,21,F
B0105,FB535,24,C
B0327,FB535,24,F
B0105,FB536,24,C
B0327,FB536,24,F
B0105,FB663,27,C
B0327,FB663,27,F
B0105,FB666,27,C
B0327,FB666,27,F
B0105,FB61,30,C
B0327,FB61,30,F
B0105,FB64,30,C
B0327,FB64,30,F
B0106,FB683,3,C
B0328,FB683,3,F
B0106,FB686,3,C
B0328,FB686,3,F
B0106,FB297,6,C
B0328,FB297,6,F
B0106,FB298,6,C
B0328,FB298,6,F
B0106,FB33,9,C
B0328,FB33,9,F
B0106,FB1647,9,C
B0328,FB1647,9,F
B0106,FB598,9,C
B0328,FB598,9,F
B0106,FB67,12,C
B0328,FB67,12,F
B0106,FB70,12,C
B0328,FB70,12,F
B0106,FB255,15,C
B0328,FB255,15,F
B0106,FB260,15,C
B0328,FB260,15,F
B0106,FB1893,18,C
B0328,FB1893,18,F
B0106,FB1896,18,C
B0328,FB1896,18,F
B0106,FB23,21,C
B0328,FB23,21,F
B0106,FB28,21,C
B0328,FB28,21,F
B0106,FB377,24,C
B0328,FB377,24,F
B0106,FB378,24,C
B0328,FB378,24,F
B0106,FB395,27,C
B0328,FB395,27,F
B0106,FB398,27,C
B0328,FB398,27,F
B0106,FB395,30,C
B0328,FB395,30,F
B0106,FB398,30,C
B0328,FB398,30,F
B0107,FB637,3,C
B0329,FB637,3,F
B0107,FB640,3,C
B0329,FB640,3,F
B0107,FB2177,6,C
B0329,FB2177,6,F
B0107,FB38,6,C
B0329,FB38,6,F
B0107,FB455,9,C
B0329,FB455,9,F
B0107,FB458,9,C
B0329,FB458,9,F
B0107,FB655,12,C
B0329,FB655,12,F
B0107,FB658,12,C
B0329,FB658,12,F
B0107,FB997,15,C
B0329,FB997,15,F
B0107,FB998,15,C
B0329,FB998,15,F
B0107,FB253,18,C
B0329,FB253,18,F
B0107,FB1209,18,C
B0329,FB1209,18,F
B0107,FB474,18,C
B0329,FB474,18,F
B0107,FB87,21,C
B0329,FB87,21,F
B0107,FB88,21,C
B0329,FB88,21,F
B0107,FB589,24,C
B0329,FB589,24,F
B0107,FB592,24,C
B0329,FB592,24,F
B0107,FB563,27,C
B0329,FB563,27,F
B0107,FB566,27,C
B0329,FB566,27,F
B0107,FB563,30,C
B0329,FB563,30,F
B0107,FB566,30,C
B0329,FB566,30,F
B0108,FB595,3,C
B0330,FB595,3,F
B0108,FB598,3,C
B0330,FB598,3,F
B0108,FB755,6,C
B0330,FB755,6,F
B0108,FB758,6,C
B0330,FB758,6,F
B0108,FB667,9,C
B0330,FB667,9,F
B0108,FB670,9,C
B0330,FB670,9,F
B0108,FB645,12,C
B0330,FB645,12,F
B0108,FB648,12,C
B0330,FB648,12,F
B0108,FB655,15,C
B0330,FB655,15,F
B0108,FB658,15,C
B0330,FB658,15,F
B0108,FB573,18,C
B0330,FB573,18,F
B0108,FB574,18,C
B0330,FB574,18,F
B0108,FB535,21,C
B0330,FB535,21,F
B0108,FB536,21,C
B0330,FB536,21,F
B0108,FB555,24,C
B0330,FB555,24,F
B0108,FB556,24,C
B0330,FB556,24,F
B0108,FB251,27,C
B0330,FB251,27,F
B0108,FB1209,27,C
B0330,FB1209,27,F
B0108,FB308,27,C
B0330,FB308,27,F
B0108,FB447,28,C
B0330,FB447,28,F
B0108,FB274,28,C
B0330,FB274,28,F
B0108,FB17,31,C
B0330,FB17,31,F
B0108,FB765,31,C
B0330,FB765,31,F
B0108,FB468,31,C
B0330,FB468,31,F
B0109,FB537,3,C
B0331,FB537,3,F
B0109,FB540,4,C
B0331,FB540,4,F
B0109,FB637,5,C
B0331,FB637,5,F
B0109,FB640,5,C
B0331,FB640,5,F
B0109,FB985,8,C
B0331,FB985,8,F
B0109,FB96,8,C
B0331,FB96,8,F
B0109,FB411,11,C
B0331,FB411,11,F
B0109,FB763,11,C
B0331,FB763,11,F
B0109,FB764,11,C
B0331,FB764,11,F
B0109,FB767,11,C
B0331,FB767,11,F
B0109,FB1200,12,C
B0331,FB1200,12,F
B0109,FB246,12,C
B0331,FB246,12,F
B0109,FB257,15,C
B0331,FB257,15,F
B0109,FB262,15,C
B0331,FB262,15,F
B0109,FB65,18,C
B0331,FB65,18,F
B0109,FB4875,18,C
B0331,FB4875,18,F
B0109,FB4876,19,C
B0331,FB4876,19,F
B0109,FB76,19,C
B0331,FB76,19,F
B0109,FB467,22,C
B0331,FB467,22,F
B0109,FB464,22,C
B0331,FB464,22,F
B0109,FB467,25,C
B0331,FB467,25,F
B0109,FB464,25,C
B0331,FB464,25,F
B0109,FB675,28,C
B0331,FB675,28,F
B0109,FB1861,28,C
B0331,FB1861,28,F
B0109,FB1864,28,C
B0331,FB1864,28,F
B0109,FB738,28,C
B0331,FB738,28,F
B0109,FB1709,28,C
B0331,FB1709,28,F
B0109,FB1702,29,C
B0331,FB1702,29,F
B0109,FB20,29,C
B0331,FB20,29,F
B0110,FB613,3,C
B0332,FB613,3,F
B0110,FB618,3,C
B0332,FB618,3,F
B0110,FB627,6,C
B0332,FB627,6,F
B0110,FB630,6,C
B0332,FB630,6,F
B0110,FB789,9,C
B0332,FB789,9,F
B0110,FB790,9,C
B0332,FB790,9,F
B0110,FB749,12,C
B0332,FB749,12,F
B0110,FB750,12,C
B0332,FB750,12,F
B0110,FB749,15,C
B0332,FB749,15,F
B0110,FB750,15,C
B0332,FB750,15,F
B0110,FB1101,18,C
B0332,FB1101,18,F
B0110,FB292,20,C
B0332,FB292,20,F
B0110,FB609,20,C
B0332,FB609,20,F
B0110,FB610,20,C
B0332,FB610,20,F
B0110,FB381,23,C
B0332,FB381,23,F
B0110,FB384,23,C
B0332,FB384,23,F
B0110,FB13,26,C
B0332,FB13,26,F
B0110,FB18,26,C
B0332,FB18,26,F
B0110,FB51,29,C
B0332,FB51,29,F
B0110,FB54,29,C
B0332,FB54,29,F
B0111,FB2159,3,C
B0333,FB2159,3,F
B0111,FB2158,4,C
B0333,FB2158,4,F
B0111,FB683,4,C
B0333,FB683,4,F
B0111,FB686,4,C
B0333,FB686,4,F
B0111,FB631,7,C
B0333,FB631,7,F
B0111,FB634,7,C
B0333,FB634,7,F
B0111,FB671,10,C
B0333,FB671,10,F
B0111,FB674,10,C
B0333,FB674,10,F
B0111,FB1891,13,C
B0333,FB1891,13,F
B0111,FB1894,13,C
B0333,FB1894,13,F
B0111,FB53,16,C
B0333,FB53,16,F
B0111,FB56,16,C
B0333,FB56,16,F
B0111,FB243,19,C
B0333,FB243,19,F
B0111,FB250,19,C
B0333,FB250,19,F
B0111,FB747,22,C
B0333,FB747,22,F
B0111,FB748,22,C
B0333,FB748,22,F
B0111,FB747,25,C
B0333,FB747,25,F
B0111,FB748,25,C
B0333,FB748,25,F
B0111,FB57,28,C
B0333,FB57,28,F
B0111,FB1142,28,C
B0333,FB1142,28,F
B0111,FB1141,28,C
B0333,FB1141,28,F
B0111,FB74,28,C
B0333,FB74,28,F
B0111,FB383,31,C
B0333,FB383,31,F
B0111,FB386,31,C
B0333,FB386,31,F
B0112,FB267,3,C
B0334,FB267,3,F
B0112,FB272,3,C
B0334,FB272,3,F
B0112,FB637,6,C
B0334,FB637,6,F
B0112,FB640,6,C
B0334,FB640,6,F
B0112,FB263,9,C
B0334,FB263,9,F
B0112,FB268,9,C
B0334,FB268,9,F
B0112,FB681,12,C
B0334,FB681,12,F
B0112,FB682,12,C
B0334,FB682,12,F
B0112,FB681,15,C
B0334,FB681,15,F
B0112,FB682,15,C
B0334,FB682,15,F
B0112,FB565,18,C
B0334,FB565,18,F
B0112,FB570,18,C
B0334,FB570,18,F
B0112,FB377,21,C
B0334,FB377,21,F
B0112,FB378,21,C
B0334,FB378,21,F
B0112,FB65,24,C
B0334,FB65,24,F
B0112,FB4875,24,C
B0334,FB4875,24,F
B0112,FB4876,28,C
B0334,FB4876,28,F
B0112,FB76,28,C
B0334,FB76,28,F
B0112,FB533,31,C
B0334,FB533,31,F
B0112,FB1621,31,C
B0334,FB1621,31,F
B0112,FB1622,31,C
B0334,FB1622,31,F
B0112,FB538,31,C
B0334,FB538,31,F
B0113,FB75,3,C
B0335,FB75,3,F
B0113,FB82,3,C
B0335,FB82,3,F
B0113,FB683,6,C
B0335,FB683,6,F
B0113,FB686,6,C
B0335,FB686,6,F
B0113,FB755,9,C
B0335,FB755,9,F
B0113,FB758,9,C
B0335,FB758,9,F
B0113,FB593,12,C
B0335,FB593,12,F
B0113,FB596,12,C
B0335,FB596,12,F
B0113,FB593,15,C
B0335,FB593,15,F
B0113,FB596,15,C
B0335,FB596,15,F
B0113,FB991,18,C
B0335,FB991,18,F
B0113,FB1155,18,C
B0335,FB1155,18,F
B0113,FB1156,18,C
B0335,FB1156,18,F
B0113,FB38,18,C
B0335,FB38,18,F
B0113,FB589,21,C
B0335,FB589,21,F
B0113,FB592,21,C
B0335,FB592,21,F
B0113,FB991,24,C
B0335,FB991,24,F
B0113,FB990,24,C
B0335,FB990,24,F
B0113,FB471,27,C
B0335,FB471,27,F
B0113,FB470,27,C
B0335,FB470,27,F
B0113,FB251,30,C
B0335,FB251,30,F
B0113,FB256,30,C
B0335,FB256,30,F
B0114,FB37,3,C
B0336,FB37,3,F
B0114,FB98,3,C
B0336,FB98,3,F
B0114,FB595,6,C
B0336,FB595,6,F
B0114,FB598,6,C
B0336,FB598,6,F
B0114,FB2177,9,C
B0336,FB2177,9,F
B0114,FB779,9,C
B0336,FB779,9,F
B0114,FB84,9,C
B0336,FB84,9,F
B0114,FB69,12,C
B0336,FB69,12,F
B0114,FB780,12,C
B0336,FB780,12,F
B0114,FB416,12,C
B0336,FB416,12,F
B0114,FB31,15,C
B0336,FB31,15,F
B0114,FB34,15,C
B0336,FB34,15,F
B0114,FB609,18,C
B0336,FB609,18,F
B0114,FB610,18,C
B0336,FB610,18,F
B0114,FB25,21,C
B0336,FB25,21,F
B0114,FB990,21,C
B0336,FB990,21,F
B0114,FB1101,24,C
B0336,FB1101,24,F
B0114,FB1102,24,C
B0336,FB1102,24,F
B0114,FB23,27,C
B0336,FB23,27,F
B0114,FB2178,27,C
B0336,FB2178,27,F
B0114,FB471,30,C
B0336,FB471,30,F
B0114,FB470,30,C
B0336,FB470,30,F
B0115,FB647,3,C
B0337,FB647,3,F
B0115,FB650,3,C
B0337,FB650,3,F
B0115,FB613,6,C
B0337,FB613,6,F
B0115,FB602,8,C
B0337,FB602,8,F
B0115,FB37,8,C
B0337,FB37,8,F
B0115,FB577,9,C
B0337,FB577,9,F
B0115,FB58,9,C
B0337,FB58,9,F
B0115,FB31,12,C
B0337,FB31,12,F
B0115,FB34,12,C
B0337,FB34,12,F
B0115,FB259,15,C
B0337,FB259,15,F
B0115,FB266,15,C
B0337,FB266,15,F
B0115,FB679,18,C
B0337,FB679,18,F
B0115,FB680,18,C
B0337,FB680,18,F
B0115,FB573,21,C
B0337,FB573,21,F
B0115,FB574,21,C
B0337,FB574,21,F
B0115,FB565,24,C
B0337,FB565,24,F
B0115,FB568,24,C
B0337,FB568,24,F
B0115,FB635,27,C
B0337,FB635,27,F
B0115,FB636,27,C
B0337,FB636,27,F
B0115,FB623,30,C
B0337,FB623,30,F
B0115,FB626,30,C
B0337,FB626,30,F
B0116,FB2179,3,C
B0338,FB2179,3,F
B0116,FB421,4,C
B0338,FB421,4,F
B0116,FB248,4,C
B0338,FB248,4,F
B0116,FB393,7,C
B0338,FB393,7,F
B0116,FB396,7,C
B0338,FB396,7,F
B0116,FB583,10,C
B0338,FB583,10,F
B0116,FB584,10,C
B0338,FB584,10,F
B0116,FB601,13,C
B0338,FB601,13,F
B0116,FB604,13,C
B0338,FB604,13,F
B0116,FB791,16,C
B0338,FB791,16,F
B0116,FB794,16,C
B0338,FB794,16,F
B0116,FB751,19,C
B0338,FB751,19,F
B0116,FB754,19,C
B0338,FB754,19,F
B0116,FB17,22,C
B0338,FB17,22,F
B0116,FB765,22,C
B0338,FB765,22,F
B0116,FB1864,22,C
B0338,FB1864,22,F
B0116,FB738,22,C
B0338,FB738,22,F
B0116,FB1709,22,C
B0338,FB1709,22,F
B0116,FB242,23,C
B0338,FB242,23,F
B0116,FB753,23,C
B0338,FB753,23,F
B0116,FB1173,23,C
B0338,FB1173,23,F
B0116,FB290,23,C
B0338,FB290,23,F
B0116,FB428,23,C
B0338,FB428,23,F
B0116,FB412,24,C
B0338,FB412,24,F
B0116,FB995,24,C
B0338,FB995,24,F
B0116,FB996,24,C
B0338,FB996,24,F
B0116,FB63,27,C
B0338,FB63,27,F
B0116,FB290,27,C
B0338,FB290,27,F
B0116,FB428,27,C
B0338,FB428,27,F
B0116,FB1709,27,C
B0338,FB1709,27,F
B0116,FB242,28,C
B0338,FB242,28,F
B0116,FB253,28,C
B0338,FB253,28,F
B0116,FB1209,28,C
B0338,FB1209,28,F
B0116,FB8560,29,C
B0338,FB8560,29,F
B0116,FB1795,29,C
B0338,FB1795,29,F
B0116,FB1796,29,C
B0338,FB1796,29,F
B0116,FB990,29,C
B0338,FB990,29,F
B0117,FB407,3,C
B0339,FB407,3,F
B0117,FB410,3,C
B0339,FB410,3,F
B0117,FB2145,6,C
B0339,FB2145,6,F
B0117,FB272,6,C
B0339,FB272,6,F
B0117,FB285,9,C
B0339,FB285,9,F
B0117,FB286,9,C
B0339,FB286,9,F
B0117,FB1103,12,C
B0339,FB1103,12,F
B0117,FB1104,12,C
B0339,FB1104,12,F
B0117,FB69,15,C
B0339,FB69,15,F
B0117,FB780,15,C
B0339,FB780,15,F
B0117,FB100,15,C
B0339,FB100,15,F
B0117,FB255,18,C
B0339,FB255,18,F
B0117,FB262,18,C
B0339,FB262,18,F
B0117,FB1101,21,C
B0339,FB1101,21,F
B0117,FB1102,21,C
B0339,FB1102,21,F
B0117,FB679,24,C
B0339,FB679,24,F
B0117,FB680,24,C
B0339,FB680,24,F
B0117,FB87,27,C
B0339,FB87,27,F
B0117,FB88,27,C
B0339,FB88,27,F
B0117,FB63,30,C
B0339,FB63,30,F
B0117,FB290,30,C
B0339,FB290,30,F
B0117,FB428,30,C
B0339,FB428,30,F
B0117,FB529,30,C
B0339,FB529,30,F
B0117,FB642,31,C
B0339,FB642,31,F
B0117,FB91,31,C
B0339,FB91,31,F
B0117,FB92,31,C
B0339,FB92,31,F
B0177,FB685,3,C
B0236,FB685,3,F
B0177,FB688,3,C
B0236,FB688,3,F
B0177,FB2159,6,C
B0236,FB2159,6,F
B0177,FB460,7,C
B0236,FB460,7,F
B0177,FB37,7,C
B0236,FB37,7,F
B0177,FB16,8,C
B0236,FB16,8,F
B0177,FB2179,8,C
B0236,FB2179,8,F
B0177,FB1747,9,C
B0236,FB1747,9,F
B0177,FB90,9,C
B0236,FB90,9,F
B0177,FB397,12,C
B0236,FB397,12,F
B0177,FB400,12,C
B0236,FB400,12,F
B0177,FB697,15,C
B0236,FB697,15,F
B0177,FB700,15,C
B0236,FB700,15,F
B0177,FB67,18,C
B0236,FB67,18,F
B0177,FB70,18,C
B0236,FB70,18,F
B0177,FB991,21,C
B0236,FB991,21,F
B0177,FB777,21,C
B0236,FB777,21,F
B0177,FB578,21,C
B0236,FB578,21,F
B0177,FB416,21,C
B0236,FB416,21,F
B0177,FB625,24,C
B0236,FB625,24,F
B0177,FB628,24,C
B0236,FB628,24,F
B0177,FB535,27,C
B0236,FB535,27,F
B0177,FB536,27,C
B0236,FB536,27,F
B0177,FB23,30,C
B0236,FB23,30,F
B0177,FB28,30,C
B0236,FB28,30,F
B0178,FB387,3,C
B0237,FB387,3,F
B0178,FB390,3,C
B0237,FB390,3,F
B0178,FB267,6,C
B0237,FB267,6,F
B0178,FB274,6,C
B0237,FB274,6,F
B0178,FB35,9,C
B0237,FB35,9,F
B0178,FB38,9,C
B0237,FB38,9,F
B0178,FB71,12,C
B0237,FB71,12,F
B0178,FB578,12,C
B0237,FB578,12,F
B0178,FB98,12,C
B0237,FB98,12,F
B0178,FB1103,15,C
B0237,FB1103,15,F
B0178,FB1104,15,C
B0237,FB1104,15,F
B0178,FB257,18,C
B0237,FB257,18,F
B0178,FB264,18,C
B0237,FB264,18,F
B0178,FB565,21,C
B0237,FB565,21,F
B0178,FB570,21,C
B0237,FB570,21,F
B0178,FB27,24,C
B0237,FB27,24,F
B0178,FB777,24,C
B0237,FB777,24,F
B0178,FB578,24,C
B0237,FB578,24,F
B0178,FB416,24,C
B0237,FB416,24,F
B0178,FB377,27,C
B0237,FB377,27,F
B0178,FB378,27,C
B0237,FB378,27,F
B0178,FB87,30,C
B0237,FB87,30,F
B0178,FB88,30,C
B0237,FB88,30,F
B0179,FB649,3,C
B0238,FB649,3,F
B0179,FB522,5,C
B0238,FB522,5,F
B0179,FB26,5,C
B0238,FB26,5,F
B0179,FB411,8,C
B0238,FB411,8,F
B0179,FB763,8,C
B0238,FB763,8,F
B0179,FB764,8,C
B0238,FB764,8,F
B0179,FB767,8,C
B0238,FB767,8,F
B0179,FB1000,9,C
B0238,FB1000,9,F
B0179,FB993,9,C
B0238,FB993,9,F
B0179,FB994,9,C
B0238,FB994,9,F
B0179,FB455,12,C
B0238,FB455,12,F
B0179,FB458,12,C
B0238,FB458,12,F
B0179,FB477,15,C
B0238,FB477,15,F
B0179,FB476,15,C
B0238,FB476,15,F
B0179,FB655,18,C
B0238,FB655,18,F
B0179,FB658,18,C
B0238,FB658,18,F
B0179,FB609,21,C
B0238,FB609,21,F
B0179,FB610,21,C
B0238,FB610,21,F
B0179,FB67,24,C
B0238,FB67,24,F
B0179,FB70,24,C
B0238,FB70,24,F
B0179,FB589,27,C
B0238,FB589,27,F
B0179,FB592,27,C
B0238,FB592,27,F
B0179,FB635,30,C
B0238,FB635,30,F
B0179,FB636,30,C
B0238,FB636,30,F
B0180,FB39,3,C
B0239,FB39,3,F
B0180,FB771,4,C
B0239,FB771,4,F
B0180,FB64,4,C
B0239,FB64,4,F
B0180,FB671,7,C
B0239,FB671,7,F
B0180,FB674,7,C
B0239,FB674,7,F
B0180,FB93,10,C
B0239,FB93,10,F
B0180,FB1795,10,C
B0239,FB1795,10,F
B0180,FB1796,10,C
B0239,FB1796,10,F
B0180,FB990,10,C
B0239,FB990,10,F
B0180,FB531,13,C
B0239,FB531,13,F
B0180,FB534,13,C
B0239,FB534,13,F
